dataset_name,dataset_label,subject,group_id,group_frame_idx,window_idx,prev_window_idx,side_label,side_label_name,basis_global_index,basis_name,branch,level_index,level_name,local_basis_index,raw_coeff_column,usage,raw_coeff,activation,decoded_index_local,decoded_index_global,argmax_usage_index_local,argmax_usage_index_global,is_decoded_basis,is_argmax_usage_basis,start_frame,end_frame,side,score,label_5class,matrix_size,deleted_x,deleted_y
IMR,0,00102,IMR:00102:x:group001,3,13,12,1,Normal,8,side_b0,side,,side,0,side_coeff,0.0021774163469672203,-29.152799606323242,-0.0634777843952179,,,2,10,,0,260,280,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,3,13,12,1,Normal,9,side_b1,side,,side,1,side_coeff,0.33290520310401917,-29.152799606323242,-9.705119132995605,,,2,10,,0,260,280,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,3,13,12,1,Normal,10,side_b2,side,,side,2,side_coeff,0.6649173498153687,-29.152799606323242,-19.38420295715332,,,2,10,,1,260,280,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.9961376786231995,-4.562546730041504,-4.544924736022949,0.0,0.0,0,0,1.0,1,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.0038622920401394367,-4.562546730041504,-0.01762188784778118,0.0,0.0,0,0,0.0,0,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.1703510880470276,0.06250937283039093,0.010648539289832115,4.0,6.0,4,6,0.0,0,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.8296488523483276,0.06250937283039093,0.05186082795262337,4.0,6.0,4,6,1.0,1,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,8,side_b0,side,,side,0,side_coeff,0.05074605345726013,-12.121718406677246,-0.6151293516159058,,,2,10,,0,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,9,side_b1,side,,side,1,side_coeff,0.43504196405410767,-12.121718406677246,-5.27345609664917,,,2,10,,0,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,0,15,14,1,Normal,10,side_b2,side,,side,2,side_coeff,0.5142120122909546,-12.121718406677246,-6.233133316040039,,,2,10,,1,300,320,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.9510898590087891,-0.014000579714775085,-0.013315808959305286,1.0,1.0,0,0,0.0,1,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.04891015589237213,-0.014000579714775085,-0.0006847705226391554,1.0,1.0,0,0,1.0,0,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.0,0.011544760316610336,0.0,3.0,5.0,3,5,0.0,0,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.0,0.011544760316610336,0.0,3.0,5.0,3,5,0.0,0,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.17973925173282623,0.011544760316610336,0.002075046533718705,3.0,5.0,3,5,0.0,0,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.8202607035636902,0.011544760316610336,0.0094697130843997,3.0,5.0,3,5,1.0,1,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.0,0.011544760316610336,0.0,3.0,5.0,3,5,0.0,0,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.0,0.011544760316610336,0.0,3.0,5.0,3,5,0.0,0,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,8,side_b0,side,,side,0,side_coeff,0.007645506411790848,-22.597959518432617,-0.1727728396654129,,,2,10,,0,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,9,side_b1,side,,side,1,side_coeff,0.3507956862449646,-22.597959518432617,-7.927266597747803,,,2,10,,0,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,1,17,16,1,Normal,10,side_b2,side,,side,2,side_coeff,0.6415588855743408,-22.597959518432617,-14.49792194366455,,,2,10,,1,340,360,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,2,18,17,1,Normal,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.9510898590087891,-0.014000579714775085,-0.013315808959305286,1.0,1.0,0,0,0.0,1,360,380,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group002,2,18,17,1,Normal,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.04891015589237213,-0.014000579714775085,-0.0006847705226391554,1.0,1.0,0,0,1.0,0,360,380,-1,0,2,341,0,0
