dataset_name,dataset_label,subject,group_id,group_frame_idx,window_idx,prev_window_idx,side_label,side_label_name,free_coeff_l0,free_decoded_index_l0,free_argmax_usage_index_l0,free_argmax_usage_global_b_l0,free_coeff_l1,free_decoded_index_l1,free_argmax_usage_index_l1,free_argmax_usage_global_b_l1,side_coeff,side_argmax_usage_index,basis_usage_b0,basis_activation_b0,basis_usage_b1,basis_activation_b1,basis_usage_b2,basis_activation_b2,basis_usage_b3,basis_activation_b3,basis_usage_b4,basis_activation_b4,basis_usage_b5,basis_activation_b5,basis_usage_b6,basis_activation_b6,basis_usage_b7,basis_activation_b7,basis_usage_b8,basis_activation_b8,basis_usage_b9,basis_activation_b9,basis_usage_b10,basis_activation_b10,start_frame,end_frame,side,score,label_5class,matrix_size,deleted_x,deleted_y
IMR,0,00317,IMR:00317:x:group094,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.06250937283039093,4,4,6,25.113365173339844,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.1703510880470276,0.010648539289832115,0.0,0.0,0.8296488523483276,0.05186082795262337,0.0,0.0,1.167369305221655e-06,2.9316572181414813e-05,1.860094016592484e-05,0.0004671321948990226,0.9999802112579346,25.11286735534668,100,120,0,2,0,341,0,0
IMR,0,00318,IMR:00318:x:group095,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,24.423372268676758,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,1.8257754845762975e-06,4.4591593905352056e-05,2.581952139735222e-05,0.0006305997958406806,0.9999723434448242,24.422697067260742,100,120,0,2,0,341,0,0
IMR,0,00319,IMR:00319:x:group096,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.06250937283039093,4,4,6,36.668670654296875,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.1703510880470276,0.010648539289832115,0.0,0.0,0.8296488523483276,0.05186082795262337,0.0,0.0,2.0996824279251314e-09,7.699256343585148e-08,1.2049565611960134e-07,4.418415755935712e-06,0.9999998807907104,36.66866683959961,100,120,0,2,0,341,0,0
IMR,0,00320,IMR:00320:x:group097,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,30.051414489746094,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,7.151970748964231e-08,2.1492683117685374e-06,1.8927410110336496e-06,5.6879543990362436e-05,0.9999980926513672,30.05135726928711,100,120,0,2,0,341,0,0
IMR,0,00321,IMR:00321:x:group098,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,35.9106559753418,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,3.157092809402684e-09,1.133732752123251e-07,1.6930270874127018e-07,6.079771537770284e-06,0.9999998807907104,35.91065216064453,100,120,0,1,1,341,0,0
IMR,0,00322,IMR:00322:x:group099,0,1,0,0,Left,-4.562546730041504,0,0,0,0.06250937283039093,4,4,6,2.8356621265411377,2,0.9961376786231995,-4.544924736022949,0.0038622920401394367,-0.01762188784778118,0.0,0.0,0.0,0.0,0.1703510880470276,0.010648539289832115,0.0,0.0,0.8296488523483276,0.05186082795262337,0.0,0.0,0.1321970671415329,0.37486621737480164,0.17437684535980225,0.49447381496429443,0.6934260725975037,1.9663220643997192,20,40,0,2,0,341,0,0
IMR,0,00322,IMR:00322:x:group099,1,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,17.28572654724121,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,9.005383617477491e-05,0.0015566459624096751,0.0005537360557354987,0.00957173015922308,0.999356210231781,17.274599075317383,100,120,0,2,0,341,0,0
IMR,0,00323,IMR:00323:x:group100,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,23.21232795715332,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,3.136464329145383e-06,7.28046361473389e-05,3.8446269172709435e-05,0.0008924274006858468,0.9999583959579468,23.211362838745117,100,120,0,2,0,341,0,1
IMR,0,00324,IMR:00324:x:group101,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,1.4029279947280884,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.2226904183626175,0.3124186098575592,0.23868344724178314,0.33485567569732666,0.5386261343955994,0.7556536793708801,100,120,1,2,4,341,0,0
IMR,0,00325,IMR:00325:x:group102,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,0.07741304486989975,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.34370625019073486,0.026607347652316093,0.27625128626823425,0.021385453641414642,0.38004249334335327,0.029420247301459312,100,120,1,2,4,341,0,0
IMR,0,00326,IMR:00326:x:group103,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.08111070096492767,0,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3741622865200043,-0.03034856542944908,0.2591739594936371,-0.021021781489253044,0.3666636645793915,-0.02974034659564495,100,120,1,2,4,341,0,0
IMR,0,00327,IMR:00327:x:group104,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,0.752143383026123,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.27810609340667725,0.20917566120624542,0.2714763283729553,0.20418912172317505,0.4504176080226898,0.33877861499786377,100,120,1,2,4,341,0,0
IMR,0,00328,IMR:00328:x:group105,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.09187302738428116,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3379856050014496,-0.0310517605394125,0.2970111072063446,-0.027287309989333153,0.3650032579898834,-0.03353395313024521,100,120,1,2,4,341,0,0
IMR,0,00329,IMR:00329:x:group106,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.052174560725688934,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3593531847000122,-0.018749093636870384,0.2787000834941864,-0.014541054144501686,0.3619466722011566,-0.018884409219026566,100,120,1,2,4,341,0,0
IMR,0,00330,IMR:00330:x:group107,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.05871208384633064,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3634873926639557,-0.021341102197766304,0.2725676894187927,-0.016003016382455826,0.3639448881149292,-0.021367963403463364,100,120,1,2,4,341,0,0
IMR,0,00331,IMR:00331:x:group108,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.05835411697626114,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.35957983136177063,-0.02098296396434307,0.2758878469467163,-0.016099192202091217,0.36453238129615784,-0.02127196453511715,100,120,1,2,4,341,0,0
IMR,0,00332,IMR:00332:x:group109,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.04687322676181793,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.35326939821243286,-0.016558876261115074,0.28507789969444275,-0.013362521305680275,0.36165276169776917,-0.016951831057667732,100,120,1,2,4,341,0,0
IMR,0,00333,IMR:00333:x:group110,0,3,2,2,Right,-4.562546730041504,0,0,0,0.06250937283039093,4,4,6,4.687929630279541,2,0.9961376786231995,-4.544924736022949,0.0038622920401394367,-0.01762188784778118,0.0,0.0,0.0,0.0,0.1703510880470276,0.010648539289832115,0.0,0.0,0.8296488523483276,0.05186082795262337,0.0,0.0,0.06675133109092712,0.3129255473613739,0.10058505833148956,0.47153568267822266,0.8326635956764221,3.903468370437622,60,80,1,2,4,341,0,1
IMR,0,00333,IMR:00333:x:group110,1,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.05413968116044998,0,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3653653860092163,-0.01978076621890068,0.27132463455200195,-0.0146894296631217,0.3633100092411041,-0.019669488072395325,100,120,1,2,4,341,0,0
IMR,0,00334,IMR:00334:x:group111,0,3,2,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.0314803421497345,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.345908522605896,-0.010889318771660328,0.2942832410335541,-0.009264136664569378,0.3598082363605499,-0.011326886713504791,60,80,1,2,4,341,0,1
IMR,0,00334,IMR:00334:x:group111,1,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.04707486927509308,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3574681878089905,-0.016827767714858055,0.28141170740127563,-0.013247419148683548,0.3611200749874115,-0.016999680548906326,100,120,1,2,4,341,0,0
IMR,0,00335,IMR:00335:x:group112,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.05378420650959015,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3315081298351288,-0.017829902470111847,0.30508291721343994,-0.016408642753958702,0.36340898275375366,-0.01954566314816475,100,120,1,2,4,341,0,0
IMR,0,00336,IMR:00336:x:group113,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,0.32130494713783264,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3179161548614502,0.10214803367853165,0.2869596481323242,0.09220155328512192,0.395124226808548,0.12695537507534027,100,120,1,2,4,341,0,0
IMR,0,00337,IMR:00337:x:group114,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.054363299161195755,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3488345742225647,-0.018963798880577087,0.290906697511673,-0.0158146470785141,0.36025869846343994,-0.01958485133945942,100,120,1,2,4,341,0,0
IMR,0,00338,IMR:00338:x:group115,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.06694825738668442,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3337058424949646,-0.02234102413058281,0.30324748158454895,-0.02030188962817192,0.36304664611816406,-0.02430533990263939,100,120,1,2,4,341,0,0
IMR,0,00339,IMR:00339:x:group116,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.06420140713453293,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.36287638545036316,-0.023297173902392387,0.2712756395339966,-0.017416277900338173,0.36584797501564026,-0.023487955331802368,100,120,1,2,4,341,0,0
IMR,0,00340,IMR:00340:x:group117,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.03609306737780571,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3371793329715729,-0.012169836089015007,0.30123838782310486,-0.010872617363929749,0.36158236861228943,-0.013050616718828678,100,120,1,2,4,341,0,0
IMR,0,00341,IMR:00341:x:group118,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.05618125945329666,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.36300161480903625,-0.020393887534737587,0.27187836170196533,-0.015274468809366226,0.36511996388435364,-0.02051289938390255,100,120,1,2,4,341,0,0
IMR,0,00342,IMR:00342:x:group119,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,0.034442879259586334,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.33176809549331665,0.011427048593759537,0.29900896549224854,0.010298729874193668,0.36922287940979004,0.01271709892898798,100,120,1,2,4,341,0,0
IMR,0,00343,IMR:00343:x:group120,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.06477221101522446,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.34572768211364746,-0.022393546998500824,0.2951081395149231,-0.01911480724811554,0.35916417837142944,-0.023263858631253242,100,120,1,2,4,341,0,0
IMR,0,00344,IMR:00344:x:group121,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.06250937283039093,4,4,6,-0.7284060120582581,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.1703510880470276,0.010648539289832115,0.0,0.0,0.8296488523483276,0.05186082795262337,0.0,0.0,0.3006975054740906,-0.21902987360954285,0.3196503221988678,-0.23283521831035614,0.37965211272239685,-0.2765408754348755,100,120,1,2,4,341,0,0
IMR,0,00345,IMR:00345:x:group122,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,0.1941465139389038,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.33014875650405884,0.06409723311662674,0.27367132902145386,0.05313233286142349,0.3961799144744873,0.07691694796085358,100,120,1,2,4,341,0,0
IMR,0,00346,IMR:00346:x:group123,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.05746501684188843,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.35650691390037537,-0.020486675202846527,0.2793397009372711,-0.016052260994911194,0.3641533851623535,-0.020926080644130707,100,120,1,2,4,341,0,0
IMR,0,00347,IMR:00347:x:group124,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.05577274039387703,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3612077534198761,-0.02014554664492607,0.2760787606239319,-0.015397668816149235,0.3627135455608368,-0.020229527726769447,100,120,1,2,4,341,0,0
IMR,0,00348,IMR:00348:x:group125,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-13.618307113647461,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.037525467574596405,-0.5110333561897278,0.41422396898269653,-5.641029357910156,0.5482506155967712,-7.466245174407959,100,120,-1,0,2,341,0,0
IMR,0,00349,IMR:00349:x:group126,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-19.26862907409668,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.012668885290622711,-0.2441120445728302,0.4301952123641968,-8.28927230834961,0.5571358799934387,-10.735244750976562,100,120,-1,0,2,341,0,0
IMR,0,00350,IMR:00350:x:group127,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-7.732585906982422,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.10423890501260757,-0.8060362935066223,0.40494081377983093,-3.131239652633667,0.4908201992511749,-3.79530930519104,100,120,-1,0,2,341,0,0
IMR,0,00351,IMR:00351:x:group128,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.4609570801258087,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.2877945601940155,-0.13266094028949738,0.3406328856945038,-0.15701714158058167,0.3715725839138031,-0.17127901315689087,100,120,-1,0,2,341,0,0
IMR,0,00352,IMR:00352:x:group129,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-1.4305217266082764,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.2552468776702881,-0.36513620615005493,0.3677283227443695,-0.5260433554649353,0.3770247995853424,-0.5393421649932861,100,120,-1,0,2,341,0,0
IMR,0,00353,IMR:00353:x:group130,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-18.464111328125,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.015521206893026829,-0.2865853011608124,0.3779427409172058,-6.978376865386963,0.6065360307693481,-11.199149131774902,100,120,-1,0,2,341,0,0
IMR,0,00354,IMR:00354:x:group131,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-15.317521095275879,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.02801588922739029,-0.42913398146629333,0.3727799952030182,-5.7100653648376465,0.5992040634155273,-9.17832088470459,100,120,-1,0,2,341,0,0
IMR,0,00355,IMR:00355:x:group132,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-8.834953308105469,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.09150900691747665,-0.8084778189659119,0.38315513730049133,-3.385157823562622,0.5253358483314514,-4.641317844390869,100,120,-1,0,2,341,0,0
IMR,0,00356,IMR:00356:x:group133,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-20.228307723999023,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.011285729706287384,-0.22829121351242065,0.3988930284976959,-8.068930625915527,0.5898212194442749,-11.931085586547852,100,120,-1,0,2,341,0,0
IMR,0,00357,IMR:00357:x:group134,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-24.93918800354004,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.004240886308252811,-0.10576426237821579,0.43467190861701965,-10.840364456176758,0.5610872507095337,-13.993060111999512,100,120,-1,0,2,341,0,0
IMR,0,00358,IMR:00358:x:group135,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,14.844279289245605,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.00029377886676229537,0.004360935650765896,0.001477966201491654,0.021939342841506004,0.9982282519340515,14.817978858947754,100,120,0,1,1,341,0,0
IMR,0,00359,IMR:00359:x:group136,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,13.943812370300293,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.00045463055721484125,0.0063392831943929195,0.002193552441895008,0.0305864829570055,0.9973517656326294,13.906886100769043,100,120,0,1,1,341,0,0
IMR,0,00360,IMR:00360:x:group137,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,10.633489608764648,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.002588314237073064,0.02752281166613102,0.008342116139829159,0.08870580792427063,0.9890696406364441,10.517261505126953,100,120,0,1,1,341,0,0
IMR,0,00361,IMR:00361:x:group138,0,5,4,1,Normal,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-22.8997745513916,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.006461805664002895,-0.147973895072937,0.4121676981449127,-9.438547134399414,0.5813704133033752,-13.313251495361328,100,120,0,0,2,341,0,0
IMR,0,00362,IMR:00362:x:group139,0,5,4,0,Left,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,14.967665672302246,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.000259648630162701,0.0038863338995724916,0.0013312677619978786,0.01992597058415413,0.9984090924263,14.943853378295898,100,120,0,1,1,341,0,0
IMR,0,00363,IMR:00363:x:group140,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.3202129006385803,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3277277648448944,-0.10494265705347061,0.3024561107158661,-0.09685035049915314,0.3698161244392395,-0.11841989308595657,100,120,1,1,3,341,0,0
IMR,0,00364,IMR:00364:x:group141,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.9683657884597778,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.2986988425254822,-0.2892497479915619,0.325885146856308,-0.3155760169029236,0.37541598081588745,-0.36353999376296997,100,120,1,1,3,341,0,0
IMR,0,00365,IMR:00365:x:group142,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.10947542637586594,2,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.350402295589447,-0.038360439240932465,0.28341802954673767,-0.031027309596538544,0.3661797046661377,-0.04008767753839493,100,120,1,1,3,341,0,0
IMR,0,00366,IMR:00366:x:group143,0,5,4,2,Right,-0.014000579714775085,1,0,0,0.011544760316610336,3,3,5,-0.06248098611831665,0,0.9510898590087891,-0.013315808959305286,0.04891015589237213,-0.0006847705226391554,0.0,0.0,0.0,0.0,0.17973925173282623,0.002075046533718705,0.8202607035636902,0.0094697130843997,0.0,0.0,0.0,0.0,0.3718760013580322,-0.023235179483890533,0.2625552713871002,-0.016404712572693825,0.36556872725486755,-0.022841094061732292,100,120,1,1,3,341,0,0
