group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00370:x:group031,00370,IMR,0,0,Left,20.111745834350586,20.111745834350586,0.12608744204044342,3.271157538620173e-06,6.578869215445593e-05,2.6626767066773027e-05,0.0005355107714422047,0.9999700784683228,20.111143112182617
IMR:00373:x:group032,00373,IMR,0,2,Right,0.00750330463051796,0.00750330463051796,2.1376943550421856e-05,0.3178831934928894,0.0023851743899285793,0.29516080021858215,0.0022146813571453094,0.38695597648620605,0.002903448650613427
IMR:00380:x:group033,00380,IMR,0,1,Normal,-14.864686965942383,14.864686965942383,0.04271218925714493,0.03451401740312576,-0.5130400657653809,0.5595294237136841,-8.317229270935059,0.40595653653144836,-6.034416675567627
IMR:00381:x:group034,00381,IMR,0,1,Normal,0.5038446187973022,0.5038446187973022,0.0021401941776275635,0.12594479322433472,0.06345660984516144,0.22202344238758087,0.1118653193116188,0.6520317196846008,0.3285226821899414
IMR:00386:x:group035,00386,IMR,0,0,Left,13.023214340209961,13.023214340209961,0.08154170215129852,0.00026978395180776715,0.0035134542267769575,0.0010523402597755194,0.013704853132367134,0.9986779093742371,13.005996704101562
IMR:00389:x:group036,00389,IMR,0,2,Right,-0.07976998388767242,0.07976998388767242,0.00022166523558553308,0.3312760889530182,-0.026425888761878014,0.29558902978897095,-0.023579131811857224,0.3731348514556885,-0.029764961451292038
IMR:00396:x:group037,00396,IMR,0,2,Right,-0.09769220650196075,0.09769220650196075,0.0002675606810953468,0.3386543393135071,-0.03308388963341713,0.2960732877254486,-0.02892405353486538,0.3652723729610443,-0.035684265196323395
IMR:00402:x:group038,00402,IMR,0,0,Left,15.23969841003418,15.23969841003418,0.09550791233778,6.800612027291209e-05,0.0010363927576690912,0.0003286048595327884,0.0050078388303518295,0.9996034502983093,15.233654975891113
IMR:00406:x:group039,00406,IMR,0,2,Right,-1.2383248805999756,1.2383248805999756,0.003646992612630129,0.22972172498703003,-0.2844701409339905,0.3592816889286041,-0.44490745663642883,0.41099658608436584,-0.5089473128318787
IMR:00412:x:group040,00412,IMR,0,1,Normal,3.680814027786255,3.680814027786255,0.0202874094247818,0.04085248336195946,0.15037038922309875,0.08573091775178909,0.3155595660209656,0.8734166622161865,3.2148842811584473
IMR:00512:x:group041,00512,IMR,0,2,Right,-0.008034516125917435,0.008034516125917435,2.216376014985144e-05,0.31768909096717834,-0.0025524781085550785,0.31187203526496887,-0.002505740849301219,0.37043890357017517,-0.002976297400891781
IMR:00514:x:group042,00514,IMR,0,2,Right,0.08814089000225067,0.08814089000225067,0.00024635426234453917,0.31501585245132446,0.027765776962041855,0.3076856732368469,0.02711968868970871,0.377298504114151,0.03325542435050011
IMR:00521:x:group043,00521,IMR,0,2,Right,-0.11137165129184723,0.11137165129184723,0.00030844288994558156,0.34158363938331604,-0.03804273530840874,0.2877500653266907,-0.032047200947999954,0.3706663250923157,-0.041281722486019135
