group_id,subject,dataset_name,side_label,side_label_name,label_5class,dataset_label,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00343:x:group023,00343,IMR,2,Right,4,0,-2.265613555908203,2.265613555908203,0.006602210458368063,0.25943225622177124,-0.5877732634544373,0.34522512555122375,-0.7821467518806458,0.39534255862236023,-0.8956934809684753
IMR:00344:x:group024,00344,IMR,2,Right,4,0,-0.09580636024475098,0.09580636024475098,0.0002669160603545606,0.314190536737442,-0.03010145202279091,0.3129098415374756,-0.02997875213623047,0.3728996515274048,-0.0357261598110199
IMR:00345:x:group025,00345,IMR,2,Right,4,0,-3.748004913330078,3.748004913330078,0.011266264133155346,0.19751514494419098,-0.740287721157074,0.3909594714641571,-1.465317964553833,0.4115253686904907,-1.5423990488052368
IMR:00346:x:group026,00346,IMR,2,Right,4,0,-0.2622194290161133,0.2622194290161133,0.0007134272018447518,0.3230213224887848,-0.08470246940851212,0.3154279291629791,-0.08271133154630661,0.3615507185459137,-0.09480562061071396
IMR:00347:x:group097,00347,IMR,2,Right,4,0,-0.8419688940048218,0.8419688940048218,0.002290587406605482,0.31159207224845886,-0.26235082745552063,0.32684245705604553,-0.27519118785858154,0.361565500497818,-0.304426908493042
IMR:00348:x:group098,00348,IMR,1,Normal,2,0,-11.79550838470459,11.79550838470459,0.044448122382164,0.05303901806473732,-0.6256221532821655,0.4029974341392517,-4.753559589385986,0.5439635515213013,-6.416326522827148
IMR:00349:x:group099,00349,IMR,1,Normal,2,0,-16.541669845581055,16.541669845581055,0.06339885294437408,0.02104181796312332,-0.3480668067932129,0.4242948591709137,-7.018545627593994,0.554663360118866,-9.175058364868164
IMR:00350:x:group027,00350,IMR,1,Normal,2,0,-9.800665855407715,9.800665855407715,0.03638463467359543,0.07740650326013565,-0.7586352825164795,0.38823360204696655,-3.804947853088379,0.534359872341156,-5.237082481384277
IMR:00351:x:group028,00351,IMR,1,Normal,2,0,-3.08107328414917,3.08107328414917,0.009009373374283314,0.23135122656822205,-0.7128100991249084,0.37144821882247925,-1.1444591283798218,0.3972005844116211,-1.2238041162490845
IMR:00352:x:group029,00352,IMR,1,Normal,2,0,-5.671365737915039,5.671365737915039,0.01874139904975891,0.15283577144145966,-0.8667875528335571,0.3837258517742157,-2.1762497425079346,0.46343833208084106,-2.628328323364258
IMR:00353:x:group100,00353,IMR,1,Normal,2,0,-15.649222373962402,15.649222373962402,0.06425412744283676,0.026721566915512085,-0.4181717336177826,0.3712880313396454,-5.81036901473999,0.6019903421401978,-9.42068099975586
IMR:00354:x:group101,00354,IMR,1,Normal,2,0,-14.123671531677246,14.123671531677246,0.056964002549648285,0.034724362194538116,-0.49043548107147217,0.3756442368030548,-5.30547571182251,0.5896313786506653,-8.327759742736816
IMR:00355:x:group102,00355,IMR,1,Normal,2,0,-6.63111686706543,6.63111686706543,0.02298527956008911,0.13336330652236938,-0.884347677230835,0.3751184046268463,-2.4874539375305176,0.4915182292461395,-3.259314775466919
IMR:00356:x:group103,00356,IMR,1,Normal,2,0,-16.385995864868164,16.385995864868164,0.06552698463201523,0.02329425700008869,-0.3816995918750763,0.39327162504196167,-6.444147109985352,0.5834340453147888,-9.560148239135742
IMR:00357:x:group104,00357,IMR,1,Normal,2,0,-18.189599990844727,18.189599990844727,0.0707165077328682,0.01584300398826599,-0.2881779074668884,0.42016422748565674,-7.6426191329956055,0.5639927387237549,-10.25880241394043
IMR:00358:x:group105,00358,IMR,0,Left,1,0,6.323714256286621,6.323714256286621,0.03808796778321266,0.020374245941638947,0.12884090840816498,0.05038515105843544,0.31862130761146545,0.9292405843734741,5.876251697540283
IMR:00359:x:group106,00359,IMR,0,Left,1,0,9.87723445892334,9.87723445892334,0.06277713179588318,0.0041791461408138275,0.0412784069776535,0.012217465788125992,0.12067477405071259,0.9836033582687378,9.715280532836914
IMR:00360:x:group107,00360,IMR,0,Left,1,0,-0.3223581612110138,0.3223581612110138,0.0014337695902213454,0.09782890230417252,-0.03153594583272934,0.24103273451328278,-0.07769887149333954,0.6611383557319641,-0.2131233513355255
IMR:00361:x:group108,00361,IMR,1,Normal,2,0,-18.139678955078125,18.139678955078125,0.07209159433841705,0.01608702354133129,-0.2918134331703186,0.4049830138683319,-7.346261978149414,0.5789299607276917,-10.501604080200195
IMR:00362:x:group109,00362,IMR,0,Left,1,0,7.926893711090088,7.926893711090088,0.049303553998470306,0.011320286430418491,0.08973471075296402,0.026891665533185005,0.21316736936569214,0.9617881178855896,7.623991966247559
IMR:00363:x:group110,00363,IMR,2,Right,3,0,-7.478413105010986,7.478413105010986,0.026508070528507233,0.11114470660686493,-0.831186056137085,0.3836880624294281,-2.869377851486206,0.5051672458648682,-3.7778494358062744
IMR:00364:x:group111,00364,IMR,2,Right,3,0,-7.2736897468566895,7.2736897468566895,0.025656575337052345,0.11558198928833008,-0.840707540512085,0.3822630047798157,-2.7804625034332275,0.5021549463272095,-3.6525192260742188
IMR:00365:x:group112,00365,IMR,2,Right,3,0,-4.38906192779541,4.38906192779541,0.014135080389678478,0.1883169561624527,-0.8265348076820374,0.36294490098953247,-1.5929876565933228,0.448738157749176,-1.9695395231246948
IMR:00366:x:group113,00366,IMR,2,Right,3,0,-0.05736502259969711,0.05736502259969711,0.00015506577619817108,0.35345664620399475,-0.02027604915201664,0.28818246722221375,-0.01653159409761429,0.3583608567714691,-0.020557379350066185
IMR:00368:x:group114,00368,IMR,0,Left,0,0,8.651562690734863,8.651562690734863,0.054327592253685,0.008116857148706913,0.07022349536418915,0.02042493410408497,0.17670759558677673,0.9714582562446594,8.404631614685059
IMR:00369:x:group030,00369,IMR,0,Left,0,0,10.254761695861816,10.254761695861816,0.06527451425790787,0.0038358611054718494,0.03933584317564964,0.011078102514147758,0.11360330134630203,0.9850860834121704,10.101822853088379
IMR:00370:x:group031,00370,IMR,0,Left,0,0,25.62803077697754,25.62803077697754,0.16560743749141693,8.650758900330402e-07,2.217019209638238e-05,1.379818331770366e-05,0.0003536202711984515,0.9999853372573853,25.627655029296875
IMR:00371:x:group115,00371,IMR,0,Left,0,0,25.023895263671875,25.023895263671875,0.16170290112495422,1.139450318987656e-06,2.851348472177051e-05,1.7464290067437105e-05,0.00043702457332983613,0.9999814033508301,25.02342987060547
IMR:00372:x:group116,00372,IMR,0,Left,0,0,18.460180282592773,18.460180282592773,0.11924812942743301,4.310140502639115e-05,0.0007956597255542874,0.000309424358420074,0.0057120295241475105,0.9996474981307983,18.453672409057617
IMR:00373:x:group032,00373,IMR,2,Right,4,0,-0.3133344352245331,0.3133344352245331,0.0008402964449487627,0.32810264825820923,-0.10280586034059525,0.317117303609848,-0.099363774061203,0.3547801077365875,-0.11116482317447662
IMR:00374:x:group117,00374,IMR,2,Right,4,0,-1.4561004638671875,1.4561004638671875,0.004072144627571106,0.2832784354686737,-0.40712475776672363,0.34392791986465454,-0.5030911564826965,0.37279367446899414,-0.5458845496177673
IMR:00375:x:group118,00375,IMR,2,Right,4,0,-0.09015926718711853,0.09015926718711853,0.00024322619719896466,0.33936968445777893,-0.030597321689128876,0.30313801765441895,-0.027330702170729637,0.3574922978878021,-0.03223124518990517
IMR:00377:x:group119,00377,IMR,2,Right,4,0,-2.5004923343658447,2.5004923343658447,0.007324677892029285,0.25517094135284424,-0.6380529999732971,0.3468337059020996,-0.8672550320625305,0.39799532294273376,-0.9951842427253723
IMR:00378:x:group120,00378,IMR,1,Normal,2,0,-16.485074996948242,16.485074996948242,0.06861498951911926,0.02313791960477829,-0.38143032789230347,0.36526674032211304,-6.021449565887451,0.6115953922271729,-10.082196235656738
IMR:00379:x:group121,00379,IMR,1,Normal,2,0,-15.797480583190918,15.797480583190918,0.06306123733520508,0.025224976241588593,-0.3984910845756531,0.3925054967403412,-6.200597763061523,0.582269549369812,-9.198391914367676
IMR:00380:x:group033,00380,IMR,1,Normal,2,0,-17.11570167541504,17.11570167541504,0.07097360491752625,0.02057727240025997,-0.3521944582462311,0.3705922067165375,-6.342945575714111,0.6088305115699768,-10.420561790466309
IMR:00381:x:group034,00381,IMR,1,Normal,2,0,5.22059440612793,5.22059440612793,0.02941848337650299,0.05118992552161217,0.26724183559417725,0.08449137210845947,0.44109517335891724,0.8643187284469604,4.5122575759887695
IMR:00382:x:group122,00382,IMR,0,Left,1,0,-5.366297245025635,5.366297245025635,0.017089147120714188,0.15762513875961304,-0.8458633422851562,0.3997497260570526,-2.1451759338378906,0.44262510538101196,-2.375257968902588
IMR:00383:x:group123,00383,IMR,1,Normal,2,0,-15.387283325195312,15.387283325195312,0.05878259986639023,0.0274067223072052,-0.42171499133110046,0.41988614201545715,-6.460906982421875,0.5527071952819824,-8.50466251373291
IMR:00384:x:group124,00384,IMR,1,Normal,2,0,-12.35462760925293,12.35462760925293,0.04380444064736366,0.04555252939462662,-0.5627845525741577,0.4490491449832916,-5.547834873199463,0.5053983330726624,-6.2440080642700195
IMR:00385:x:group125,00385,IMR,0,Left,1,0,6.166072845458984,6.166072845458984,0.03653982654213905,0.0286071989685297,0.17639407515525818,0.05829129368066788,0.35942837595939636,0.9131014943122864,5.630250453948975
IMR:00386:x:group035,00386,IMR,0,Left,1,0,7.789216041564941,7.789216041564941,0.048307836055755615,0.012629999779164791,0.09837779402732849,0.028500130400061607,0.22199366986751556,0.9588698744773865,7.468844413757324
IMR:00387:x:group126,00387,IMR,0,Left,1,0,20.6516170501709,20.6516170501709,0.13343274593353271,1.312993663304951e-05,0.0002711544220801443,0.00012882926966995,0.0026605327147990465,0.999858021736145,20.648685455322266
IMR:00388:x:group127,00388,IMR,2,Right,3,0,-4.673593044281006,4.673593044281006,0.014566825702786446,0.18142369389533997,-0.8479005098342896,0.3877726197242737,-1.8122913837432861,0.43080365657806396,-2.0134010314941406
IMR:00389:x:group036,00389,IMR,2,Right,4,0,-0.5356326103210449,0.5356326103210449,0.0014430376468226314,0.32876747846603394,-0.17609858512878418,0.3143250644207001,-0.16836275160312653,0.356907457113266,-0.19117127358913422
IMR:00390:x:group128,00390,IMR,2,Right,4,0,-1.7893227338790894,1.7893227338790894,0.005056099500507116,0.27191680669784546,-0.48654693365097046,0.3481121361255646,-0.62288498878479,0.37997108697891235,-0.6798909306526184
IMR:00391:x:group129,00391,IMR,0,Left,0,0,30.581378936767578,30.581378936767578,0.19761840999126434,5.8493064614140167e-08,1.7887986132336664e-06,1.6544688605790725e-06,5.059593968326226e-05,0.9999983310699463,30.581327438354492
IMR:00392:x:group130,00392,IMR,0,Left,0,0,20.155176162719727,20.155176162719727,0.13022270798683167,1.5761985196149908e-05,0.0003176855971105397,0.0001449221308575943,0.0029209309723228216,0.9998393058776855,20.15193748474121
IMR:00393:x:group131,00393,IMR,0,Left,0,0,18.4715633392334,18.4715633392334,0.11932142823934555,4.399658791953698e-05,0.0008126857574097812,0.0003104266070295125,0.005734064616262913,0.9996455907821655,18.465017318725586
IMR:00395:x:group132,00395,IMR,2,Right,4,0,-0.5505145788192749,0.5505145788192749,0.001479961210861802,0.3219297230243683,-0.17722700536251068,0.322129487991333,-0.17733697593212128,0.3559407889842987,-0.19595059752464294
IMR:00396:x:group037,00396,IMR,2,Right,4,0,-0.8671501278877258,0.8671501278877258,0.0023453678004443645,0.3177567422389984,-0.2755427956581116,0.3234482407569885,-0.28047817945480347,0.35879501700401306,-0.3111291527748108
IMR:00397:x:group133,00397,IMR,1,Normal,2,0,-13.167695999145508,13.167695999145508,0.05058402195572853,0.042255889624357224,-0.5564126968383789,0.4011770188808441,-5.282577037811279,0.5565670728683472,-7.328705787658691
IMR:00398:x:group134,00398,IMR,1,Normal,2,0,-6.143831729888916,6.143831729888916,0.020051397383213043,0.13931910693645477,-0.8559531569480896,0.4042775332927704,-2.4838130474090576,0.45640337467193604,-2.804065465927124
IMR:00399:x:group135,00399,IMR,1,Normal,2,0,-20.931692123413086,20.931692123413086,0.08845853805541992,0.009708305820822716,-0.20321126282215118,0.368210107088089,-7.707260608673096,0.6220815777778625,-13.021220207214355
IMR:00400:x:group136,00400,IMR,1,Normal,2,0,-10.87675952911377,10.87675952911377,0.04004187136888504,0.06611782312393188,-0.7191476821899414,0.4048605263233185,-4.403570652008057,0.529021680355072,-5.75404167175293
IMR:00401:x:group137,00401,IMR,1,Normal,2,0,-12.439021110534668,12.439021110534668,0.043321967124938965,0.044258974492549896,-0.5505383014678955,0.4612293541431427,-5.737241744995117,0.49451160430908203,-6.151240348815918
IMR:00402:x:group038,00402,IMR,0,Left,0,0,17.661884307861328,17.661884307861328,0.11407525092363358,6.458397547248751e-05,0.0011406746925786138,0.00042677612509578466,0.007537670433521271,0.9995086193084717,17.65320587158203
IMR:00403:x:group138,00403,IMR,0,Left,0,0,13.767138481140137,13.767138481140137,0.0886959359049797,0.0005550619098357856,0.007641613949090242,0.00242215977050364,0.033346209675073624,0.997022807598114,13.726151466369629
IMR:00404:x:group139,00404,IMR,0,Left,0,0,13.153790473937988,13.153790473937988,0.0846376121044159,0.0008728766115382314,0.011481636203825474,0.003354359418153763,0.04412253946065903,0.9957727789878845,13.098186492919922
IMR:00406:x:group039,00406,IMR,2,Right,4,0,2.6432902812957764,2.6432902812957764,0.011720323003828526,0.15472738444805145,0.40898939967155457,0.18703781068325043,0.4943952262401581,0.6582347750663757,1.739905595779419
IMR:00407:x:group140,00407,IMR,0,Left,0,0,21.706388473510742,21.706388473510742,0.14025573432445526,7.77773584559327e-06,0.00016882656200323254,7.834220014046878e-05,0.001700526219792664,0.9999139308929443,21.704519271850586
IMR:00408:x:group141,00408,IMR,0,Left,0,0,8.781636238098145,8.781636238098145,0.05414983630180359,0.0356234647333622,0.16487842798233032,0.05490615591406822,0.2624523639678955,0.9094704389572144,8.3543062210083
IMR:00409:x:group142,00409,IMR,2,Right,4,0,0.523461103439331,0.523461103439331,0.0015676837647333741,0.31291118264198303,0.1637968271970749,0.2780178189277649,0.1455315202474594,0.4090709984302521,0.21413275599479675
IMR:00410:x:group143,00410,IMR,2,Right,4,0,-0.770801842212677,0.770801842212677,0.0020631097722798586,0.3172128200531006,-0.24450822174549103,0.32886117696762085,-0.2534868121147156,0.35392603278160095,-0.2728068232536316
IMR:00411:x:group144,00411,IMR,1,Normal,2,0,-19.487144470214844,19.487144470214844,0.08184751123189926,0.012507920153439045,-0.2437436431646347,0.36976128816604614,-7.205591678619385,0.6177308559417725,-12.037810325622559
IMR:00412:x:group040,00412,IMR,1,Normal,2,0,-7.505429267883301,7.505429267883301,0.024974988773465157,0.10934028774499893,-0.820645809173584,0.423074871301651,-3.175358533859253,0.4675848186016083,-3.5094246864318848
IMR:00413:x:group145,00413,IMR,1,Normal,2,0,-8.803417205810547,8.803417205810547,0.03222380951046944,0.09021973609924316,-0.7942419648170471,0.38448867201805115,-3.3848142623901367,0.5252916216850281,-4.624361515045166
IMR:00414:x:group146,00414,IMR,1,Normal,2,0,-20.46045684814453,20.46045684814453,0.08648866415023804,0.010755657218396664,-0.2200656533241272,0.3669273555278778,-7.507501125335693,0.6223169565200806,-12.732889175415039
IMR:00415:x:group147,00415,IMR,0,Left,1,0,13.323234558105469,13.323234558105469,0.08579146862030029,0.0006874041864648461,0.00915844738483429,0.0028046127408742905,0.037366513162851334,0.9965079426765442,13.276708602905273
IMR:00416:x:group148,00416,IMR,1,Normal,2,0,-7.083406448364258,7.083406448364258,0.09446092694997787,0.013610385358333588,-0.2310769110918045,0.21114134788513184,-3.984506607055664,0.7752482295036316,-2.8678226470947266
IMR:00417:x:group149,00417,IMR,2,Right,3,0,-0.431769996881485,0.431769996881485,0.0011831698939204216,0.3251129686832428,-0.14037401974201202,0.3099585771560669,-0.13383081555366516,0.3649284839630127,-0.157565176486969
IMR:00418:x:group150,00418,IMR,2,Right,3,0,-1.2333762645721436,1.2333762645721436,0.003381043439731002,0.29991352558135986,-0.3699062168598175,0.33486810326576233,-0.4130183756351471,0.3652183413505554,-0.45045164227485657
IMR:00419:x:group151,00419,IMR,0,Left,0,0,15.952710151672363,15.952710151672363,0.10296514630317688,0.0001879888732219115,0.002998932031914592,0.0009818542748689651,0.015663236379623413,0.9988301396369934,15.93404769897461
IMR:00420:x:group152,00420,IMR,2,Right,4,0,-0.33322879672050476,0.33322879672050476,0.0008957500103861094,0.3313138782978058,-0.11040332168340683,0.3128279447555542,-0.10424327850341797,0.35585817694664,-0.11858218908309937
IMR:00511:x:group153,00511,IMR,2,Right,4,0,-0.571815550327301,0.571815550327301,0.0015802612761035562,0.31313133239746094,-0.17905336618423462,0.31784653663635254,-0.1817495971918106,0.3690221309661865,-0.2110125869512558
IMR:00512:x:group041,00512,IMR,2,Right,4,0,-0.4230794906616211,0.4230794906616211,0.001163371722213924,0.31616777181625366,-0.1337641030550003,0.31721755862236023,-0.13420824706554413,0.3666146397590637,-0.15510714054107666
IMR:00513:x:group154,00513,IMR,2,Right,4,0,-0.31569230556488037,0.31569230556488037,0.0008793273591436446,0.30869409441947937,-0.09745234996080399,0.31848499178886414,-0.10054326057434082,0.3728208839893341,-0.11769668757915497
IMR:00514:x:group042,00514,IMR,2,Right,4,0,-1.5490567684173584,1.5490567684173584,0.004426073748618364,0.2786889970302582,-0.4317050874233246,0.33590051531791687,-0.520328938961029,0.38541045784950256,-0.5970226526260376
IMR:00515:x:group155,00515,IMR,2,Right,4,0,-0.5176029801368713,0.5176029801368713,0.0014400918735191226,0.31046921014785767,-0.1606997847557068,0.3172657787799835,-0.16421771049499512,0.3722650110721588,-0.19268548488616943
IMR:00516:x:group156,00516,IMR,2,Right,4,0,-0.04861932620406151,0.04861932620406151,0.00013121028314344585,0.3622176945209503,-0.017610780894756317,0.280228853225708,-0.013624537736177444,0.35755354166030884,-0.017384013161063194
IMR:00517:x:group157,00517,IMR,2,Right,4,0,-1.8348344564437866,1.8348344564437866,0.005295860581099987,0.26895663142204285,-0.49349090456962585,0.3405613899230957,-0.6248737573623657,0.39048200845718384,-0.7164698243141174
IMR:00518:x:group158,00518,IMR,2,Right,4,0,-0.23623445630073547,0.23623445630073547,0.0006387569010257721,0.34339773654937744,-0.08112237602472305,0.2980598211288452,-0.07041200250387192,0.35854247212409973,-0.0847000852227211
IMR:00519:x:group159,00519,IMR,2,Right,3,0,-0.3002055585384369,0.3002055585384369,0.0008121795835904777,0.3401351273059845,-0.10211045295000076,0.3010469377040863,-0.09037596732378006,0.3588178753852844,-0.10771912336349487
IMR:00520:x:group160,00520,IMR,2,Right,4,0,-1.9040589332580566,1.9040589332580566,0.00552747305482626,0.25590693950653076,-0.48726189136505127,0.35065802931785583,-0.6676735281944275,0.393435001373291,-0.7491234540939331
IMR:00521:x:group043,00521,IMR,2,Right,3,0,-0.08152994513511658,0.08152994513511658,0.0002213662228314206,0.3474898934364319,-0.028330832719802856,0.2920398712158203,-0.023809995502233505,0.3604702353477478,-0.029389118775725365
IMR:00522:x:group161,00522,IMR,2,Right,4,0,-0.06805254518985748,0.06805254518985748,0.0001845175283960998,0.3462945222854614,-0.023566223680973053,0.29387980699539185,-0.019999269396066666,0.35982564091682434,-0.024487050250172615
IMR:00523:x:group162,00523,IMR,2,Right,4,0,-0.08452177047729492,0.08452177047729492,0.00022865031496621668,0.34814533591270447,-0.029425859451293945,0.29310745000839233,-0.024773960933089256,0.358747273683548,-0.03032195381820202
IMR:00524:x:group163,00524,IMR,2,Right,4,0,-0.6537220478057861,0.6537220478057861,0.001790213631466031,0.3175603747367859,-0.20759621262550354,0.31778526306152344,-0.20774322748184204,0.36465439200401306,-0.23838262259960175
IMR:00525:x:group164,00525,IMR,2,Right,4,0,-0.11723781377077103,0.11723781377077103,0.000317140860715881,0.3441827595233917,-0.04035123437643051,0.29707130789756775,-0.03482799232006073,0.3587459325790405,-0.042058587074279785
IMR:00526:x:group165,00526,IMR,0,Left,1,0,12.479801177978516,12.479801177978516,0.0802038237452507,0.0011756839230656624,0.014672301709651947,0.004249572288244963,0.05303381755948067,0.9945747256278992,12.412095069885254
IMR:00527:x:group166,00527,IMR,0,Left,1,0,13.510663032531738,13.510663032531738,0.08700557798147202,0.0006707262364216149,0.009061955846846104,0.0027391230687499046,0.037007369101047516,0.9965901374816895,13.464593887329102
IMR:00528:x:group167,00528,IMR,0,Left,1,0,20.337793350219727,20.337793350219727,0.13140340149402618,1.590292049513664e-05,0.00032343031489290297,0.000138977135065943,0.00282648834399879,0.9998451471328735,20.334644317626953
IMR:00529:x:group168,00529,IMR,0,Left,1,0,7.755921840667725,7.755921840667725,0.04792441055178642,0.014274906367063522,0.11071506142616272,0.03059135191142559,0.23726414144039154,0.9551337361335754,7.407942771911621
IMR:00530:x:group169,00530,IMR,0,Left,1,0,15.591811180114746,15.591811180114746,0.1006360575556755,0.00018527236534282565,0.0028887316584587097,0.0009815968805924058,0.015304872766137123,0.9988331198692322,15.573616981506348
IMR:00531:x:group170,00531,IMR,1,Normal,2,0,-18.469398498535156,18.469398498535156,0.0770425871014595,0.015874316915869713,-0.29318907856941223,0.37120702862739563,-6.85597038269043,0.6129186153411865,-11.32023811340332
IMR:00532:x:group171,00532,IMR,1,Normal,2,0,-16.30699348449707,16.30699348449707,0.06758402287960052,0.02393433265388012,-0.390296995639801,0.36750954389572144,-5.99297571182251,0.6085561513900757,-9.923721313476562
IMR:00533:x:group172,00533,IMR,1,Normal,2,0,-17.591800689697266,17.591800689697266,0.07178147882223129,0.019347496330738068,-0.34035730361938477,0.3832987844944,-6.742915630340576,0.5973537564277649,-10.508527755737305
IMR:00534:x:group173,00534,IMR,1,Normal,2,0,-14.811068534851074,14.811068534851074,0.05970731005072594,0.03150254115462303,-0.46658629179000854,0.3792460858821869,-5.617039680480957,0.5892513394355774,-8.727441787719727
IMR:00535:x:group174,00535,IMR,1,Normal,2,0,-17.323442459106445,17.323442459106445,0.0689287930727005,0.019806580618023872,-0.34311816096305847,0.4003286063671112,-6.935069561004639,0.5798647999763489,-10.045254707336426
IMR:00537:x:group176,00537,IMR,2,Right,3,0,-0.5049325227737427,0.5049325227737427,0.0013627872103825212,0.32729655504226685,-0.16526266932487488,0.3149457275867462,-0.1590263396501541,0.3577577471733093,-0.18064352869987488
IMR:00538:x:group177,00538,IMR,2,Right,4,0,-0.029600778594613075,0.029600778594613075,8.024588896660134e-05,0.3495337665081024,-0.010346471332013607,0.29073581099510193,-0.008606006391346455,0.35973042249679565,-0.010648300871253014
IMR:00539:x:group178,00539,IMR,2,Right,4,0,-0.35374024510383606,0.35374024510383606,0.0009707220597192645,0.3184351921081543,-0.11264334619045258,0.3159317672252655,-0.1117577776312828,0.36563313007354736,-0.12933915853500366
IMR:00540:x:group179,00540,IMR,2,Right,4,0,-0.27516886591911316,0.27516886591911316,0.000744728313293308,0.3302912712097168,-0.09088587760925293,0.31066662073135376,-0.0854857787489891,0.3590421676635742,-0.09879722446203232
IMR:00541:x:group180,00541,IMR,2,Right,4,0,-0.08428701013326645,0.08428701013326645,0.00023071258328855038,0.3244269788265228,-0.027344979345798492,0.31117019057273865,-0.02622760459780693,0.3644028604030609,-0.030714428052306175
IMR:00548:x:group181,00548,IMR,1,Normal,2,0,-13.003874778747559,13.003874778747559,0.046341169625520706,0.04016906023025513,-0.5223534107208252,0.45134803652763367,-5.8692731857299805,0.5084829330444336,-6.612248420715332
IMR:00549:x:group182,00549,IMR,1,Normal,2,0,-13.460555076599121,13.460555076599121,0.05039745569229126,0.0376579686999321,-0.5068971514701843,0.422660768032074,-5.689248561859131,0.5396812558174133,-7.264409065246582
IMR:00550:x:group183,00550,IMR,1,Normal,2,0,-12.5210542678833,12.5210542678833,0.049501921981573105,0.05013679340481758,-0.6277655363082886,0.373884379863739,-4.681426525115967,0.5759788751602173,-7.211862564086914
IMR:00551:x:group044,00551,IMR,1,Normal,2,0,-17.046314239501953,17.046314239501953,0.07009454816579819,0.02032485604286194,-0.3464638888835907,0.37683627009391785,-6.423669338226318,0.6028388142585754,-10.276180267333984
IMR:00552:x:group184,00552,IMR,1,Normal,2,0,-20.81085968017578,20.81085968017578,0.0886274203658104,0.01008162833750248,-0.209807351231575,0.3621886968612671,-7.5374579429626465,0.6277297139167786,-13.063594818115234
TT:497749:x:group000,497749,TT,0,Left,1,1,5.743414878845215,5.743414878845215,0.03334252908825874,0.059729039669036865,0.24480152130126953,0.08626599609851837,0.3758781850337982,0.854004979133606,5.122735500335693
TT:497749:x:group001,497749,TT,0,Left,1,1,3.754387617111206,3.754387617111206,0.02014816552400589,0.12203171849250793,0.29007723927497864,0.14344166219234467,0.3924122750759125,0.7345266342163086,3.0718982219696045
TT:581892:x:group002,581892,TT,2,Right,4,1,0.43949994444847107,0.43949994444847107,0.016860878095030785,0.12549340724945068,0.018106304109096527,0.23247912526130676,-0.3646917939186096,0.6420274376869202,0.786085307598114
TT:581892:x:group003,581892,TT,2,Right,4,1,1.6626771688461304,1.6626771688461304,0.02538376674056053,0.14151471853256226,-0.2337745726108551,0.22918783128261566,-0.47210821509361267,0.6292974948883057,2.3685598373413086
TT:581892:x:group004,581892,TT,2,Right,4,1,-2.883094549179077,2.883094549179077,0.008657973259687424,0.23326583206653595,-0.6725274324417114,0.35586798191070557,-1.0260010957717896,0.4108661711215973,-1.1845660209655762
TT:675976:x:group005,675976,TT,1,Normal,2,1,-4.168573379516602,4.168573379516602,0.022472970187664032,0.11979827284812927,-0.5493197441101074,0.309767484664917,-1.8983569145202637,0.5704342722892761,-1.72089684009552
TT:675976:x:group006,675976,TT,1,Normal,2,1,-6.037700176239014,6.037700176239014,0.04918627440929413,0.03095204196870327,-0.09094377607107162,0.22770045697689056,-2.998990297317505,0.7413475513458252,-2.9477665424346924
TT:707357:x:group007,707357,TT,1,Normal,2,1,-12.511201858520508,12.511201858520508,0.04937632009387016,0.08905915915966034,-0.541903018951416,0.3867792785167694,-4.788175582885742,0.5241615772247314,-7.181123733520508
TT:740525:x:group000,740525,TT,1,Normal,2,1,4.478915691375732,4.478915691375732,0.04432531073689461,0.06628543138504028,-0.2049243450164795,0.15396974980831146,-0.553044855594635,0.7797448039054871,5.236884593963623
TT:806694:x:group008,806694,TT,1,Normal,2,1,-4.312826156616211,4.312826156616211,0.023514503613114357,0.12133827060461044,-0.18975329399108887,0.3104809522628784,-1.7519623041152954,0.5681807994842529,-2.371110200881958
TT:840172:x:group009,840172,TT,1,Normal,2,1,-8.684715270996094,8.684715270996094,0.030700156465172768,0.09338473528623581,-0.8097648620605469,0.40286874771118164,-3.501643657684326,0.503746509552002,-4.373306751251221
TT:844697:x:group010,844697,TT,1,Normal,2,1,-3.9075095653533936,3.9075095653533936,0.013271916657686234,0.16791880130767822,-0.6045706272125244,0.3572431802749634,-1.42985999584198,0.474837988615036,-1.8730789422988892
TT:844753:x:group001,844753,TT,1,Normal,2,1,-10.409778594970703,10.409778594970703,0.039004068821668625,0.08534395694732666,-0.6754000186920166,0.3967721164226532,-4.113210678100586,0.5178839564323425,-5.62116813659668
TT:845031:x:group011,845031,TT,1,Normal,2,1,-11.260049819946289,11.260049819946289,0.0431034117937088,0.0687616690993309,-0.6894018054008484,0.3821815252304077,-4.330035209655762,0.5490567684173584,-6.2406134605407715
TT:845031:x:group012,845031,TT,1,Normal,2,1,-7.218016147613525,7.218016147613525,0.03081671893596649,0.09119850397109985,-0.23059840500354767,0.3784099519252777,-3.5395729541778564,0.5303915143013,-3.447845220565796
TT:845238:x:group013,845238,TT,2,Right,3,1,1.2385187149047852,1.2385187149047852,0.0506305955350399,0.10599226504564285,-0.23151332139968872,0.23858502507209778,-1.5123655796051025,0.6554227471351624,2.9823975563049316
TT:845238:x:group014,845238,TT,2,Right,3,1,-3.006148338317871,3.006148338317871,0.008915644139051437,0.21005061268806458,-0.631637454032898,0.38549527525901794,-1.1584677696228027,0.4044541120529175,-1.2160429954528809
