group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00345:x:group025,00345,IMR,0,2,Right,-0.10886386036872864,0.10886386036872864,0.00022325554164126515,0.3315902650356293,-0.03609819710254669,0.3264992833137512,-0.03554397076368332,0.34191054105758667,-0.037221699953079224
IMR:00346:x:group026,00346,IMR,0,2,Right,-0.15357846021652222,0.15357846021652222,0.0003147429379168898,0.3275894820690155,-0.05031068995594978,0.32603123784065247,-0.05007137730717659,0.34637925028800964,-0.053196392953395844
IMR:00350:x:group027,00350,IMR,0,1,Normal,-0.12499696016311646,0.12499696016311646,0.0002564126334618777,0.33319106698036194,-0.04164787009358406,0.3259779214859009,-0.04074624925851822,0.34083104133605957,-0.042602844536304474
IMR:00351:x:group028,00351,IMR,0,1,Normal,-0.10167299211025238,0.10167299211025238,0.000208491095690988,0.3310883641242981,-0.033662743866443634,0.3261595368385315,-0.03316161781549454,0.3427520990371704,-0.03484863042831421
IMR:00352:x:group029,00352,IMR,0,1,Normal,-0.10774911940097809,0.10774911940097809,0.00022108832490630448,0.3346131443977356,-0.03605427220463753,0.32445552945137024,-0.03495979681611061,0.3409312665462494,-0.03673504292964935
IMR:00369:x:group030,00369,IMR,0,0,Left,-0.06905132532119751,0.06905132532119751,0.00014184246538206935,0.34089285135269165,-0.02353910356760025,0.3221469819545746,-0.02224467694759369,0.33696019649505615,-0.02326754853129387
IMR:00370:x:group031,00370,IMR,0,0,Left,-0.00043691694736480713,0.00043691694736480713,8.997060376714217e-07,0.353137731552124,-0.00015429186169058084,0.3103089928627014,-0.00013557926286011934,0.33655330538749695,-0.00014704583736602217
IMR:00373:x:group032,00373,IMR,0,2,Right,-0.1235206201672554,0.1235206201672554,0.00025331767392344773,0.3316414952278137,-0.04096456244587898,0.32523247599601746,-0.040172915905714035,0.3431260287761688,-0.042383138090372086
IMR:00380:x:group033,00380,IMR,0,1,Normal,-0.14473138749599457,0.14473138749599457,0.00029668043134734035,0.329005628824234,-0.04761744290590286,0.32914024591445923,-0.04763692617416382,0.341854065656662,-0.04947701469063759
IMR:00381:x:group034,00381,IMR,0,1,Normal,-0.1426565796136856,0.1426565796136856,0.0002924033033195883,0.3285110592842102,-0.04686426371335983,0.3298124670982361,-0.04704991728067398,0.3416765034198761,-0.04874240234494209
IMR:00386:x:group035,00386,IMR,0,0,Left,-0.05677787959575653,0.05677787959575653,0.00011671824177028611,0.3447433412075043,-0.019573796540498734,0.31693732738494873,-0.01799502968788147,0.338319331407547,-0.019209053367376328
IMR:00389:x:group036,00389,IMR,0,2,Right,-0.1288975179195404,0.1288975179195404,0.00026416347827762365,0.3276551365852356,-0.04223393276333809,0.32864877581596375,-0.04236201196908951,0.34369614720344543,-0.044301580637693405
