group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00351:x:group028,00351,IMR,0,1,Normal,-4.372478485107422,4.372478485107422,0.01178008783608675,0.17837044596672058,-0.7799209356307983,0.426070898771286,-1.8629858493804932,0.39555874466896057,-1.729572057723999
IMR:00352:x:group029,00352,IMR,0,1,Normal,-1.6115437746047974,1.6115437746047974,0.004706209525465965,0.18835927546024323,-0.30354923009872437,0.3801036477088928,-0.6125536561012268,0.43153709173202515,-0.6954408884048462
IMR:00369:x:group030,00369,IMR,0,0,Left,14.610889434814453,14.610889434814453,0.09378886967897415,0.00026335945585742593,0.0038479159120470285,0.0010982209350913763,0.016045983880758286,0.9986384510993958,14.590995788574219
IMR:00370:x:group031,00370,IMR,0,0,Left,29.157976150512695,29.157976150512695,0.18742059171199799,5.470092645509794e-08,1.5949683529470349e-06,1.0909064940278768e-06,3.180862404406071e-05,0.9999988079071045,29.157941818237305
IMR:00373:x:group032,00373,IMR,0,2,Right,0.1318514347076416,0.1318514347076416,0.0003580294724088162,0.3288858234882355,0.04336406663060188,0.2803609371185303,0.0369659923017025,0.39075320959091187,0.05152137205004692
IMR:00380:x:group033,00380,IMR,0,1,Normal,-23.360275268554688,23.360275268554688,0.06898383051156998,0.011217745020985603,-0.2620496153831482,0.5431721806526184,-12.688652038574219,0.4456101059913635,-10.409574508666992
IMR:00381:x:group034,00381,IMR,0,1,Normal,4.117761135101318,4.117761135101318,0.02202393300831318,0.06335239857435226,0.2608700394630432,0.10930708050727844,0.45010045170783997,0.8273406028747559,3.4067909717559814
IMR:00386:x:group035,00386,IMR,0,0,Left,17.685861587524414,17.685861587524414,0.11365211755037308,3.4685323043959215e-05,0.0006134398281574249,0.00021927861962467432,0.003878131275996566,0.9997460246086121,17.68136978149414
IMR:00389:x:group036,00389,IMR,0,2,Right,-0.009479373693466187,0.009479373693466187,2.494355067028664e-05,0.3415459394454956,-0.0032376416493207216,0.28194817900657654,-0.002672692062333226,0.37650594115257263,-0.003569040447473526
IMR:00396:x:group037,00396,IMR,0,2,Right,-0.02581765502691269,0.02581765502691269,6.709884473821148e-05,0.3450329303741455,-0.008907941170036793,0.28387653827667236,-0.007329026702791452,0.37109047174453735,-0.009580685757100582
IMR:00402:x:group038,00402,IMR,0,0,Left,22.598936080932617,22.598936080932617,0.1452571451663971,2.3563543436466716e-06,5.325110032572411e-05,2.3326931113842875e-05,0.0005271638510748744,0.9999743700027466,22.598356246948242
IMR:00406:x:group039,00406,IMR,0,2,Right,0.5453857779502869,0.5453857779502869,0.0018682871013879776,0.2127111554145813,0.11600963771343231,0.2757371664047241,0.1503831297159195,0.5115516185760498,0.27899298071861267
IMR:00412:x:group040,00412,IMR,0,1,Normal,-1.9346437454223633,1.9346437454223633,0.008693247102200985,0.07194074988365173,-0.13917972147464752,0.2373521327972412,-0.45919182896614075,0.6907070875167847,-1.336272120475769
IMR:00512:x:group041,00512,IMR,0,2,Right,-0.02415909804403782,0.02415909804403782,6.207799015101045e-05,0.32431045174598694,-0.007835048250854015,0.3081924319267273,-0.007445651106536388,0.36749717593193054,-0.008878400549292564
IMR:00514:x:group042,00514,IMR,0,2,Right,0.06660940498113632,0.06660940498113632,0.00017248315270990133,0.3220820128917694,0.02145369164645672,0.307085245847702,0.02045476622879505,0.37083274126052856,0.0247009489685297
IMR:00521:x:group043,00521,IMR,0,2,Right,-0.10497266799211502,0.10497266799211502,0.00027365543064661324,0.3675730228424072,-0.0385851226747036,0.2613082528114319,-0.027430225163698196,0.3711187541484833,-0.03895732760429382
IMR:00551:x:group044,00551,IMR,0,1,Normal,-21.543498992919922,21.543498992919922,0.06244700402021408,0.013678512535989285,-0.2946830093860626,0.5495672821998596,-11.83960247039795,0.4367542564868927,-9.409214973449707
TT:740525:x:group000,740525,TT,1,1,Normal,4.701913833618164,4.701913833618164,0.061847198754549026,0.03226831182837486,-0.2426215559244156,0.1701478213071823,-1.5942473411560059,0.7975838780403137,6.538782119750977
TT:844753:x:group001,844753,TT,1,1,Normal,-15.1722993850708,15.1722993850708,0.04554465413093567,0.045544445514678955,-0.6168238520622253,0.505405843257904,-7.691593170166016,0.449049711227417,-6.863881587982178
TT:845408:x:group002,845408,TT,1,2,Right,-7.192436218261719,7.192436218261719,0.021506473422050476,0.09867557883262634,-0.6231454610824585,0.425170361995697,-3.345475673675537,0.47615402936935425,-3.2238149642944336
TT:847397:x:group003,847397,TT,1,0,Left,-4.092928886413574,4.092928886413574,0.02684785984456539,0.10415522009134293,-0.5941075086593628,0.34075021743774414,-2.5534517765045166,0.5550945997238159,-0.9453697204589844
TT:847397:x:group004,847397,TT,1,0,Left,-17.888519287109375,17.888519287109375,0.050729814916849136,0.023734474554657936,-0.424574613571167,0.5499770045280457,-9.838274002075195,0.4262884557247162,-7.625669479370117
TT:850823:x:group005,850823,TT,1,1,Normal,-13.710553169250488,13.710553169250488,0.05366431176662445,0.046318430453538895,-0.15189264714717865,0.3686998188495636,-6.807565212249756,0.5849817395210266,-6.751096248626709
TT:850830:x:group006,850830,TT,1,0,Left,2.487128257751465,2.487128257751465,0.03227752819657326,0.10973285883665085,-0.3580126464366913,0.1975935697555542,-0.6287802457809448,0.6926735639572144,3.4739208221435547
TT:851367:x:group007,851367,TT,1,0,Left,2.290806770324707,2.290806770324707,0.043773360550403595,0.0808214321732521,-0.11901146173477173,0.18260091543197632,-1.3458696603775024,0.7365776300430298,3.755688190460205
TT:851367:x:group008,851367,TT,1,0,Left,-2.1817243099212646,2.1817243099212646,0.03052985668182373,0.06331479549407959,-0.31193581223487854,0.2717689275741577,-2.2447659969329834,0.6649162769317627,0.3749774098396301
TT:851367:x:group009,851367,TT,1,0,Left,-8.498639106750488,8.498639106750488,0.026158278807997704,0.12065300345420837,-1.0253863334655762,0.4186978042125702,-3.558361530303955,0.46064919233322144,-3.914891242980957
TT:861649:x:group010,861649,TT,1,1,Normal,-9.625521659851074,9.625521659851074,0.06068999320268631,0.032082535326480865,-0.44460904598236084,0.35583439469337463,-6.048030376434326,0.6120830774307251,-3.132882833480835
TT:861649:x:group011,861649,TT,1,1,Normal,15.116087913513184,15.116087913513184,0.09554027020931244,0.017124956473708153,0.10078513622283936,0.02670660801231861,0.15726238489151,0.9561684131622314,14.858040809631348
