group_id,subject,dataset_name,dataset_label,side_label,side_label_name,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00343:x:group023,00343,IMR,0,2,Right,-0.10248253494501114,0.10248253494501114,0.0002116975956596434,0.33650103211402893,-0.034485477954149246,0.32114502787590027,-0.0329117551445961,0.3423539400100708,-0.035085298120975494
IMR:00344:x:group024,00344,IMR,0,2,Right,-0.0877741128206253,0.0877741128206253,0.0001815429568523541,0.3431686460971832,-0.030121322721242905,0.32239389419555664,-0.02829783782362938,0.3344374895095825,-0.02935495413839817
IMR:00345:x:group025,00345,IMR,0,2,Right,-0.09971699863672256,0.09971699863672256,0.0002059947291854769,0.3364502489566803,-0.03354980796575546,0.3289998173713684,-0.0328068733215332,0.3345499038696289,-0.0333603136241436
IMR:00346:x:group026,00346,IMR,0,2,Right,-0.11163594573736191,0.11163594573736191,0.0002306079404661432,0.3364613652229309,-0.03756118193268776,0.32385993003845215,-0.036154408007860184,0.33967867493629456,-0.03792034834623337
IMR:00350:x:group027,00350,IMR,0,1,Normal,-0.10920600593090057,0.10920600593090057,0.0002257959422422573,0.3413236141204834,-0.03727458789944649,0.3264411389827728,-0.03564933314919472,0.3322352170944214,-0.03628208115696907
IMR:00351:x:group028,00351,IMR,0,1,Normal,-0.08709843456745148,0.08709843456745148,0.0001799506862880662,0.3372458219528198,-0.02937358245253563,0.3270179331302643,-0.028482750058174133,0.3357362747192383,-0.029242103919386864
IMR:00352:x:group029,00352,IMR,0,1,Normal,-0.09564603120088577,0.09564603120088577,0.00019776921544689685,0.3416569232940674,-0.03267812728881836,0.32502394914627075,-0.031087251380085945,0.33331915736198425,-0.03188065439462662
IMR:00369:x:group030,00369,IMR,0,0,Left,-0.056628819555044174,0.056628819555044174,0.00011720996553776786,0.3468996286392212,-0.019644515588879585,0.3214280903339386,-0.01820209249854088,0.3316722810268402,-0.01878220960497856
IMR:00370:x:group031,00370,IMR,0,0,Left,0.00011385232210159302,0.00011385232210159302,2.36257420738184e-07,0.3598819375038147,4.09733947890345e-05,0.31049928069114685,3.5351065889699385e-05,0.32961875200271606,3.752786142285913e-05
IMR:00373:x:group032,00373,IMR,0,2,Right,-0.1071452721953392,0.1071452721953392,0.0002214453706983477,0.33923760056495667,-0.036347705870866776,0.32452356815338135,-0.03477116674184799,0.336238831281662,-0.036026399582624435
IMR:00380:x:group033,00380,IMR,0,1,Normal,-0.1260235607624054,0.1260235607624054,0.0002603877801448107,0.33747759461402893,-0.0425301268696785,0.3288039267063141,-0.04143704101443291,0.33371850848197937,-0.04205639287829399
IMR:00381:x:group034,00381,IMR,0,1,Normal,-0.1108105480670929,0.1108105480670929,0.00022882835764903575,0.3343856930732727,-0.037053462117910385,0.3306836783885956,-0.036643240600824356,0.3349306285381317,-0.037113845348358154
IMR:00386:x:group035,00386,IMR,0,0,Left,-0.05633357912302017,0.05633357912302017,0.00011668195656966418,0.3505646586418152,-0.019748561084270477,0.31936487555503845,-0.017990967258810997,0.330070436000824,-0.01859404891729355
IMR:00389:x:group036,00389,IMR,0,2,Right,-0.1063053160905838,0.1063053160905838,0.00021950008522253484,0.33384448289871216,-0.03548944368958473,0.3292911648750305,-0.03500540181994438,0.3368644118309021,-0.035810478031635284
IMR:00396:x:group037,00396,IMR,0,2,Right,-0.09312580525875092,0.09312580525875092,0.00019233596685808152,0.3354218006134033,-0.031236425042152405,0.3248312175273895,-0.030250169336795807,0.3397469222545624,-0.031639207154512405
IMR:00402:x:group038,00402,IMR,0,0,Left,-0.033595774322748184,0.033595774322748184,6.952701369300485e-05,0.3462257981300354,-0.011631723493337631,0.3199194073677063,-0.0107479402795434,0.3338547646999359,-0.011216109618544579
IMR:00406:x:group039,00406,IMR,0,2,Right,-0.09443837404251099,0.09443837404251099,0.00019514434097800404,0.33798739314079285,-0.031918980181217194,0.32823702692985535,-0.030998170375823975,0.33377552032470703,-0.03152121603488922
IMR:00412:x:group040,00412,IMR,0,1,Normal,-0.11725671589374542,0.11725671589374542,0.00024243362713605165,0.34110602736473083,-0.03999697417020798,0.32711511850357056,-0.03835644572973251,0.3317788541316986,-0.03890329971909523
IMR:00512:x:group041,00512,IMR,0,2,Right,-0.08108338713645935,0.08108338713645935,0.00016778078861534595,0.34553036093711853,-0.028016772121191025,0.3194667398929596,-0.02590344473719597,0.3350028991699219,-0.027163170278072357
IMR:00514:x:group042,00514,IMR,0,2,Right,-0.09689690172672272,0.09689690172672272,0.00020020878582727164,0.33774620294570923,-0.03272655978798866,0.3240777254104614,-0.03140212595462799,0.33817610144615173,-0.032768215984106064
IMR:00521:x:group043,00521,IMR,0,2,Right,-0.13049368560314178,0.13049368560314178,0.0002694747527129948,0.33447909355163574,-0.0436474084854126,0.32882460951805115,-0.04290953651070595,0.3366962969303131,-0.04393674060702324
IMR:00551:x:group044,00551,IMR,0,1,Normal,-0.1223566085100174,0.1223566085100174,0.0002527939504943788,0.33713170886039734,-0.04125029221177101,0.32840898633003235,-0.04018301144242287,0.3344593644142151,-0.040923312306404114
TT:740525:x:group000,740525,TT,1,1,Normal,-0.09031587839126587,0.09031587839126587,0.00018672998703550547,0.34202781319618225,-0.03079749085009098,0.3247252106666565,-0.029441436752676964,0.3332469165325165,-0.030076950788497925
TT:844753:x:group001,844753,TT,1,1,Normal,-0.12461305409669876,0.12461305409669876,0.0002575800463091582,0.3396886885166168,-0.04233257845044136,0.3284764587879181,-0.04093264043331146,0.3318348228931427,-0.04134783521294594
TT:845408:x:group002,845408,TT,1,2,Right,-0.10876988619565964,0.10876988619565964,0.00022493173310067505,0.34215593338012695,-0.03721856325864792,0.32684871554374695,-0.03555036336183548,0.3309953212738037,-0.03600095212459564
TT:847397:x:group003,847397,TT,1,0,Left,-0.1014123260974884,0.1014123260974884,0.0002096140233334154,0.3425155282020569,-0.034411922097206116,0.32602548599243164,-0.03324462100863457,0.33145901560783386,-0.03375579044222832
TT:847397:x:group004,847397,TT,1,0,Left,-0.1222265213727951,0.1222265213727951,0.0002523350703995675,0.3328537344932556,-0.040683552622795105,0.331447035074234,-0.04051161929965019,0.3356992304325104,-0.04103134945034981
TT:850823:x:group005,850823,TT,1,1,Normal,-0.11962328106164932,0.11962328106164932,0.00024721832596696913,0.3386058509349823,-0.04051654413342476,0.32804766297340393,-0.0392499603331089,0.33334651589393616,-0.03985678032040596
TT:850830:x:group006,850830,TT,1,0,Left,-0.10072653740644455,0.10072653740644455,0.00020829608547501266,0.34228289127349854,-0.034468673169612885,0.3246421813964844,-0.03270315006375313,0.3330749273300171,-0.03355471044778824
TT:851367:x:group007,851367,TT,1,0,Left,-0.06563340127468109,0.06563340127468109,0.00013570346345659345,0.345981240272522,-0.0223984532058239,0.3204004764556885,-0.02131294459104538,0.33361828327178955,-0.021922003477811813
TT:851367:x:group008,851367,TT,1,0,Left,-0.11117109656333923,0.11117109656333923,0.00022986670956015587,0.3415707051753998,-0.037962622940540314,0.32665395736694336,-0.03632880747318268,0.33177536725997925,-0.036879658699035645
TT:851367:x:group009,851367,TT,1,0,Left,-0.10877379775047302,0.10877379775047302,0.00022485970112029463,0.34045472741127014,-0.03703255206346512,0.32068365812301636,-0.03488197922706604,0.3388615548610687,-0.03685925900936127
TT:861649:x:group010,861649,TT,1,1,Normal,-0.10611572116613388,0.10611572116613388,0.00021936342818662524,0.3410150706768036,-0.03610285744071007,0.3260899782180786,-0.03467220440506935,0.3328950107097626,-0.03534066677093506
TT:861649:x:group011,861649,TT,1,1,Normal,-0.03372304141521454,0.03372304141521454,6.985048821661621e-05,0.3533022105693817,-0.011824611574411392,0.31489914655685425,-0.010752849280834198,0.3317986726760864,-0.011145580559968948
